Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",280,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Tampa, FL",211,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Los Angeles, CA",185,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",111,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Seattle, WA",103,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Portland, OR",103,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Orlando, FL",72,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Whittier, CA",38,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Indianapolis, IN",36,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Irving, TX",33,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Mesquite, TX",32,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Riverview, FL",30,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Fort Worth, TX",30,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Arlington, TX",29,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Sarasota, FL",28,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"New York City, NY",27,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Fort Wayne, IN",27,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Miami, FL",26,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Brooklyn, NY",25,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Detroit, MI",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Norwalk, CA",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Riverside, CA",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Fort Lauderdale, FL",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Garland, TX",23,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Allen, TX",23,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Irvine, CA",20,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
"Santa Ana, CA",20,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:07:36
