Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",21,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Detroit, MI",20,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Dallas, TX",19,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Los Angeles, CA",19,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Grand Junction, CO",18,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Brooklyn, NY",17,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Miami, FL",17,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"San Antonio, TX",16,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Chicago, IL",13,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Philadelphia, PA",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Atlanta, GA",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Austin, TX",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Irving, TX",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Orlando, FL",11,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Sacramento, CA",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Tampa, FL",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Washington, D.C., DC",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Indianapolis, IN",8,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Kansas City, MO",7,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Oklahoma City, OK",7,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Jacksonville, FL",6,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Charlotte, NC",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Denver, CO",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Lakeland, FL",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Fort Worth, TX",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Augusta, GA",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Federal Way, WA",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Pawtucket, RI",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Marietta, GA",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
"Fort Myers, FL",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:58:38
