Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Houston, TX",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Los Angeles, CA",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",8,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Phoenix, AZ",5,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Denver, CO",5,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Gresham, OR",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Fort Worth, TX",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Colville, WA",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Albuquerque, NM",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Las Vegas, NV",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Montrose, CO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Colorado Springs, CO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, MO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Eugene, OR",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Salt Lake City, UT",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Mesa, AZ",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Seattle, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Des Moines, IA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Spokane, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Charlotte, NC",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Austin, TX",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Columbus, OH",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Danville, CA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Tacoma, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Meridian, ID",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Arlington, TX",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Grand Junction, CO",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Nashville, TN",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
"Red Oak, TX",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:07:36
