Location,Reports,Status,Provider,Source,Date collected,Time collected
"Atlanta, GA",156,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Houston, TX",47,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Charlotte, NC",39,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Dallas, TX",33,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Lincoln, NE",22,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Cleveland, OH",21,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Louisville, KY",19,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Omaha, NE",17,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Brooklyn, NY",16,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Orlando, FL",15,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Kansas City, MO",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Washington, D.C., DC",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Austin, TX",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Roseville, MI",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Chicago, IL",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Greenbelt, MD",12,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Newberry, SC",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Manlius, NY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Nicholasville, KY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Lexington, KY",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Birmingham, AL",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Snellville, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Oklahoma City, OK",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Allen, TX",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Jefferson, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Philadelphia, PA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Decatur, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Indianapolis, IN",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Cedar Rapids, IA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
"Columbus, GA",7,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:58:38
