Location,Reports,Status,Provider,Source,Date collected,Time collected
"Arlington, VA",21,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Brooklyn, NY",21,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Washington, D.C., DC",20,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Alexandria, VA",16,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Philadelphia, PA",15,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Atlanta, GA",13,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Miami, FL",13,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"New York City, NY",12,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Warren, PA",12,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Aiken, SC",11,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Boston, MA",10,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Greensburg, PA",10,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Springfield, VA",8,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Hampstead, MD",8,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Altoona, PA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Falls Church, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Miami Beach, FL",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"King George, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Woodbridge, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Baltimore, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Virginia Beach, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Vienna, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"The Bronx, NY",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Lexington Park, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Pawtucket, RI",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Cambridge, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Glen Burnie, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Silver Spring, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Pittsburgh, PA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
"Barrington, NH",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:16:39
