Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Houston, TX",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Los Angeles, CA",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Chicago, IL",8,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Phoenix, AZ",5,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Denver, CO",5,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Gresham, OR",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Fort Worth, TX",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Colville, WA",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Albuquerque, NM",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Las Vegas, NV",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Montrose, CO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Colorado Springs, CO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Kansas City, MO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Eugene, OR",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Salt Lake City, UT",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Mesa, AZ",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Seattle, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Des Moines, IA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Spokane, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Charlotte, NC",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Austin, TX",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Columbus, OH",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Danville, CA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Tacoma, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Meridian, ID",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Arlington, TX",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Grand Junction, CO",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Nashville, TN",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
"Red Oak, TX",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:05:37
