Location,Reports,Status,Provider,Source,Date collected,Time collected
"Long Beach, CA",105,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Houston, TX",93,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Los Angeles, CA",84,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Chicago, IL",73,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Dallas, TX",52,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Denver, CO",51,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Philadelphia, PA",50,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Seattle, WA",47,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Portland, OR",46,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Austin, TX",45,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Brooklyn, NY",42,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"The Bronx, NY",42,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Orlando, FL",38,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"San Antonio, TX",32,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Minneapolis, MN",31,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Detroit, MI",30,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Tampa, FL",29,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"New York City, NY",28,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Atlanta, GA",28,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"San Diego, CA",25,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Las Vegas, NV",25,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Washington, D.C., DC",24,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Miami, FL",22,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"San Francisco, CA",21,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Saint Paul, MN",19,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Sacramento, CA",19,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Cleveland, OH",19,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Manhattan, NY",19,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"San Jose, CA",18,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
"Charlotte, NC",18,  Problems detected ,T-Mobile,Is the service down,Mon 22 Jul 2019,23:19:42
