Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",20,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Dallas, TX",18,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Houston, TX",16,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Phoenix, AZ",14,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Galveston, TX",11,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Mission, TX",8,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Newberry, SC",7,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Williston, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Minot, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Denver, CO",5,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Corpus Christi, TX",5,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Los Angeles, CA",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Pharr, TX",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Nashville, TN",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Tempe, AZ",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Ashtabula, OH",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Seattle, WA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Atlanta, GA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Washington, D.C., DC",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"San Antonio, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Compton, CA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Albuquerque, NM",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Beeville, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Cresson, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Baltimore, MD",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Benton, AR",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Austin, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"Bishop, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
"St. Louis, MO",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:07:36
