Location,Reports,Status,Provider,Source,Date collected,Time collected
"Long Beach, CA",105,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Houston, TX",88,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Los Angeles, CA",81,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Chicago, IL",72,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Dallas, TX",52,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Philadelphia, PA",51,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Denver, CO",51,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Seattle, WA",47,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Austin, TX",45,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Portland, OR",44,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Brooklyn, NY",42,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"The Bronx, NY",42,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Orlando, FL",38,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"San Antonio, TX",32,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Minneapolis, MN",31,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Atlanta, GA",29,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"New York City, NY",28,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Detroit, MI",28,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Tampa, FL",26,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Washington, D.C., DC",25,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"San Diego, CA",24,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Las Vegas, NV",24,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Miami, FL",22,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Manhattan, NY",20,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"San Francisco, CA",20,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Saint Paul, MN",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Sacramento, CA",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Cleveland, OH",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"San Jose, CA",18,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
"Charlotte, NC",17,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:50:34
