Location,Reports,Status,Provider,Source,Date collected,Time collected
"Charlotte, NC",2452,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Los Angeles, CA",2415,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Dallas, TX",2334,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Chicago, IL",1741,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Brooklyn, NY",1603,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Houston, TX",1339,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Atlanta, GA",1307,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Orlando, FL",1040,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"New York City, NY",806,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Tampa, FL",756,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Detroit, MI",648,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Austin, TX",638,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Kansas City, MO",609,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Cleveland, OH",486,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"San Antonio, TX",480,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Dayton, OH",473,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"St. Louis, MO",466,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Raleigh, NC",418,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Buffalo, NY",416,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Indianapolis, IN",393,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Akron, OH",369,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"The Bronx, NY",367,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Louisville, KY",361,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Cincinnati, OH",350,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Fort Worth, TX",331,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Minneapolis, MN",307,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Roseville, MI",289,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Seattle, WA",280,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Honolulu, HI",280,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
"Sacramento, CA",275,  Problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:37:17
