Location,Reports,Status,Provider,Source,Date collected,Time collected
"Charlotte, NC",2470,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Los Angeles, CA",2434,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Dallas, TX",2343,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Chicago, IL",1734,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Brooklyn, NY",1596,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Houston, TX",1336,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Atlanta, GA",1307,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Orlando, FL",1037,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"New York City, NY",807,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Tampa, FL",757,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Detroit, MI",663,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Austin, TX",633,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Kansas City, MO",613,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Cleveland, OH",498,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"San Antonio, TX",479,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Dayton, OH",476,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"St. Louis, MO",471,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Raleigh, NC",420,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Buffalo, NY",413,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Indianapolis, IN",395,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Akron, OH",369,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"The Bronx, NY",365,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Louisville, KY",360,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Cincinnati, OH",351,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Fort Worth, TX",331,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Minneapolis, MN",318,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Honolulu, HI",291,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Roseville, MI",288,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Seattle, WA",276,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
"Sacramento, CA",274,  Problems detected ,time-warner-cable,Is the service down,Mon 22 Jul 2019,23:19:16
