Location,Reports,Status,Provider,Source,Date collected,Time collected
"Manitowoc, WI",9,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Cedar Rapids, IA",6,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Camanche, IA",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Rumford, ME",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Berkeley Springs, WV",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Grants Pass, OR",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Milwaukee, WI",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Waterloo, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Pella, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Madison, WI",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Urbandale, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Asheville, NC",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Clinton, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Ottumwa, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Des Moines, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Omaha, NE",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Medford, OR",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Janesville, WI",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Orlando, FL",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Robersonville, NC",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Cecil, WI",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Clintonville, WI",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Frostburg, MD",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Sylva, NC",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Charles City, IA",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Watertown, WI",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Durant, OK",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Tuskahoma, OK",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"De Witt, IA",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
"Galena, IL",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:06:47
