Location,Reports,Status,Provider,Source,Date collected,Time collected
"Charlotte, NC",2452,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Los Angeles, CA",2415,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Dallas, TX",2334,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Chicago, IL",1741,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Brooklyn, NY",1603,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Houston, TX",1339,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Atlanta, GA",1307,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Orlando, FL",1040,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"New York City, NY",806,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Tampa, FL",756,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Detroit, MI",648,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Austin, TX",638,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Kansas City, MO",609,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Cleveland, OH",486,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"San Antonio, TX",480,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Dayton, OH",473,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"St. Louis, MO",466,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Raleigh, NC",418,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Buffalo, NY",416,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Indianapolis, IN",393,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Akron, OH",369,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"The Bronx, NY",367,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Louisville, KY",361,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Cincinnati, OH",350,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Fort Worth, TX",331,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Minneapolis, MN",307,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Roseville, MI",289,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Seattle, WA",280,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Honolulu, HI",280,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
"Sacramento, CA",275,  Some problems detected ,time-warner-cable,Is the service down,Tue 23 Jul 2019,12:50:54
