Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",60,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Los Angeles, CA",55,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Denver, CO",41,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Houston, TX",39,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Chicago, IL",38,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Phoenix, AZ",34,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Austin, TX",33,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Atlanta, GA",28,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"St. Louis, MO",28,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"San Antonio, TX",24,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Charlotte, NC",23,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"San Jose, CA",20,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Minneapolis, MN",17,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Portland, OR",16,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Indianapolis, IN",16,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Las Vegas, NV",16,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"San Diego, CA",16,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Brooklyn, NY",15,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Colorado Springs, CO",15,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Albuquerque, NM",15,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Sacramento, CA",14,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Tucson, AZ",14,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Kansas City, MO",13,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Concord, CA",13,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Fort Lauderdale, FL",13,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Tulsa, OK",13,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Detroit, MI",12,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Philadelphia, PA",12,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Fort Worth, TX",12,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
"Rochester, NY",12,  Problems detected ,DirecTV,Is the service down,Mon 22 Jul 2019,23:18:32
