Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",737,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Houston, TX",538,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Allen, TX",103,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Mesquite, TX",92,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Washington, D.C., DC",89,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Austin, TX",86,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Oklahoma City, OK",68,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Fort Worth, TX",68,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Garland, TX",67,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Memphis, TN",64,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Chicago, IL",63,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Kansas City, MO",56,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Greenbelt, MD",56,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Amarillo, TX",50,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Charleston, WV",48,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Flagstaff, AZ",45,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Los Angeles, CA",40,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Charlotte, NC",36,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Arlington, TX",35,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Irving, TX",34,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Greensburg, PA",33,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Phoenix, AZ",32,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Sacramento, CA",32,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"San Antonio, TX",32,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"St. Louis, MO",29,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"College Station, TX",27,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Paris, TX",26,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Silver Spring, MD",25,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Tyler, TX",23,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
"Philadelphia, PA",23,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:09:21
