Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",17,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Phoenix, AZ",13,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Salt Lake City, UT",12,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Los Angeles, CA",11,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Albuquerque, NM",9,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Austin, TX",6,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Lakewood, CA",6,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Pocatello, ID",6,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Idaho Falls, ID",5,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Las Vegas, NV",5,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"San Antonio, TX",5,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Federal Way, WA",5,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Sandy, UT",5,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Minneapolis, MN",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Oklahoma City, OK",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Meridian, ID",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"El Paso, TX",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Herriman, UT",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Fort Worth, TX",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Mesquite, TX",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Caldwell, ID",4,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Rio Rancho, NM",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Sioux City, IA",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Willow Spring, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Prescott, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Garland, TX",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"West Des Moines, IA",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Kansas City, MO",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Houston, TX",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
"Twin Falls, ID",3,  No problems detected ,Cable-ONE,Is the service down,Thu 18 Jul 2019,14:05:37
