Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",57,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Los Angeles, CA",50,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Denver, CO",41,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Houston, TX",38,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Chicago, IL",33,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Phoenix, AZ",32,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"St. Louis, MO",29,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Austin, TX",29,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Charlotte, NC",24,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Atlanta, GA",24,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"San Antonio, TX",23,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"San Jose, CA",20,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"San Diego, CA",17,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Las Vegas, NV",16,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Minneapolis, MN",16,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Portland, OR",16,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Albuquerque, NM",15,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Colorado Springs, CO",14,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Kansas City, MO",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Sacramento, CA",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Brooklyn, NY",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Arlington, TX",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Indianapolis, IN",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Tulsa, OK",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Tucson, AZ",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Fort Lauderdale, FL",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Omaha, NE",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Des Moines, IA",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Rochester, NY",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
"Miami, FL",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:05:37
