Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Miami, FL",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Dallas, TX",19,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Grand Junction, CO",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Chicago, IL",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Los Angeles, CA",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Brooklyn, NY",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Detroit, MI",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"San Antonio, TX",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Irving, TX",13,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Austin, TX",12,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Orlando, FL",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Atlanta, GA",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Washington, D.C., DC",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Philadelphia, PA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Sacramento, CA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Indianapolis, IN",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Jacksonville, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Tampa, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Charlotte, NC",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Oklahoma City, OK",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Marathon, FL",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Fort Worth, TX",6,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Kansas City, MO",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Las Vegas, NV",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Augusta, GA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Memphis, TN",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Portland, OR",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"New York City, NY",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
"Federal Way, WA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:05:37
