Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",168,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Philadelphia, PA",118,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Brooklyn, NY",99,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Washington, D.C., DC",92,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"New York City, NY",78,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"The Bronx, NY",50,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Bethlehem, PA",26,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Greenbelt, MD",26,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Allentown, PA",25,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Silver Spring, MD",19,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Boston, MA",12,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Plymouth Meeting, PA",10,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Providence, RI",8,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Astoria, NY",8,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Easton, PA",8,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Macungie, PA",7,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Waltham, MA",7,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Upper Darby, PA",6,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Brookline, MA",6,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Somerville, MA",6,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Mountain View, CA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Taunton, MA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Upper Marlboro, MD",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Northampton, PA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Woodside, NY",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Cambridge, MA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Urbana, IL",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Baltimore, MD",4,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Dorchester, MA",4,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
"Harleysville, PA",4,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:56:20
