Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",1214,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Houston, TX",837,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Chicago, IL",684,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Atlanta, GA",669,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Los Angeles, CA",330,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Charlotte, NC",286,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Cleveland, OH",218,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Miami, FL",214,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Austin, TX",203,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Mesquite, TX",197,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Allen, TX",172,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Kansas City, MO",166,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Orlando, FL",147,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Hayward, CA",143,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Roseville, MI",142,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Detroit, MI",138,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Fort Worth, TX",133,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"San Antonio, TX",125,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Indianapolis, IN",121,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Oklahoma City, OK",111,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"San Clemente, CA",111,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Fort Lauderdale, FL",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Brooklyn, NY",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"St. Louis, MO",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"New York City, NY",106,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Sacramento, CA",102,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Nashville, TN",95,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"San Francisco, CA",95,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Garland, TX",94,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
"Arlington, TX",92,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,13:01:14
