Location,Reports,Status,Provider,Source,Date collected,Time collected
"Long Beach, CA",105,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Houston, TX",88,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Los Angeles, CA",81,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Chicago, IL",72,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Dallas, TX",52,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Philadelphia, PA",51,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Denver, CO",51,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Seattle, WA",47,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Austin, TX",45,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Portland, OR",44,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Brooklyn, NY",42,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"The Bronx, NY",42,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Orlando, FL",38,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"San Antonio, TX",32,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Minneapolis, MN",31,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Atlanta, GA",29,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"New York City, NY",28,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Detroit, MI",28,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Tampa, FL",26,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Washington, D.C., DC",25,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"San Diego, CA",24,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Las Vegas, NV",24,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Miami, FL",22,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Manhattan, NY",20,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"San Francisco, CA",20,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Saint Paul, MN",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Sacramento, CA",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Cleveland, OH",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"San Jose, CA",18,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
"Charlotte, NC",17,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:54:08
