Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",19,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Dallas, TX",19,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Houston, TX",17,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Phoenix, AZ",14,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Galveston, TX",11,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Newberry, SC",8,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Mission, TX",8,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Williston, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Minot, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Denver, CO",6,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Pharr, TX",5,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Nashville, TN",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Tempe, AZ",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Corpus Christi, TX",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Ashtabula, OH",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Greeley, CO",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Hampstead, NC",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Seattle, WA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Atlanta, GA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Washington, D.C., DC",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Los Angeles, CA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"San Antonio, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Compton, CA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Albuquerque, NM",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Beeville, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Cresson, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Baltimore, MD",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Benton, AR",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"Bishop, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
"St. Louis, MO",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:37:17
