Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",726,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Houston, TX",523,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Allen, TX",119,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Mesquite, TX",101,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Washington, D.C., DC",90,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Austin, TX",81,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Memphis, TN",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Garland, TX",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Oklahoma City, OK",67,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Fort Worth, TX",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Chicago, IL",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Greenbelt, MD",63,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Kansas City, MO",54,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Charleston, WV",51,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Amarillo, TX",48,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Flagstaff, AZ",46,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Los Angeles, CA",40,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Greensburg, PA",32,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Sacramento, CA",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Charlotte, NC",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"St. Louis, MO",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Phoenix, AZ",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Arlington, TX",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Tyler, TX",28,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Paris, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"College Station, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"San Antonio, TX",26,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Philadelphia, PA",24,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Lubbock, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
"Georgetown, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:54:08
