Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",138,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Houston, TX",121,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Brooklyn, NY",101,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Dallas, TX",82,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Atlanta, GA",73,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Detroit, MI",72,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Kansas City, MO",69,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Washington, D.C., DC",67,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Los Angeles, CA",64,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Orlando, FL",52,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"St. Louis, MO",44,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Charlotte, NC",42,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Philadelphia, PA",41,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Indianapolis, IN",36,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Westland, MI",33,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Omaha, NE",32,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"New York City, NY",29,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Fort Worth, TX",28,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Brazil, IN",27,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Phoenix, AZ",25,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Baltimore, MD",25,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Akron, OH",23,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Upper Marlboro, MD",23,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Minneapolis, MN",21,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Farmington, MI",21,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"San Antonio, TX",21,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Plymouth Meeting, PA",20,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Newark, NJ",19,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Denver, CO",19,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
"Fort Lauderdale, FL",18,  Problems detected ,Sprint,Is the service down,Tue 23 Jul 2019,12:55:44
