Location,Reports,Status,Provider,Source,Date collected,Time collected
"Omaha, NE",572,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Chicago, IL",499,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Des Moines, IA",265,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Minneapolis, MN",245,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Atlanta, GA",189,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Cedar Rapids, IA",173,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"New Orleans, LA",91,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Camanche, IA",90,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"St. Louis, MO",88,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"West Des Moines, IA",86,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Urbana, IL",85,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Saint Paul, MN",81,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Los Angeles, CA",81,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Iowa City, IA",78,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Birmingham, AL",75,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"De Witt, IA",66,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Kansas City, MO",62,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Columbus, GA",59,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Ankeny, IA",57,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Ottumwa, IA",51,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Milton, FL",51,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Orlando, FL",50,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Kent, IL",48,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Council Bluffs, IA",44,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Davenport, IA",43,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Washington, D.C., DC",41,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Brooklyn, NY",40,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Elkhorn, NE",39,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Ames, IA",39,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
"Bettendorf, IA",38,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:37:17
