Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",280,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Tampa, FL",211,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Los Angeles, CA",185,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Chicago, IL",111,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Seattle, WA",103,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Portland, OR",103,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Orlando, FL",72,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Whittier, CA",38,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Indianapolis, IN",36,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Irving, TX",33,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Mesquite, TX",32,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Riverview, FL",30,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Fort Worth, TX",30,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Arlington, TX",29,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Sarasota, FL",28,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"New York City, NY",27,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Fort Wayne, IN",27,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Miami, FL",26,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Brooklyn, NY",25,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Detroit, MI",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Norwalk, CA",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Riverside, CA",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Fort Lauderdale, FL",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Garland, TX",23,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Allen, TX",23,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Irvine, CA",20,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
"Santa Ana, CA",20,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:16:39
