Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",822,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"New York City, NY",386,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"The Bronx, NY",301,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Newark, NJ",92,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Edison, NJ",37,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Philadelphia, PA",26,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Flushing, NY",23,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Washington, D.C., DC",19,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Teaneck, NJ",18,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Madison, NJ",17,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"New Rochelle, NY",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Hoboken, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Norwalk, CT",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Clifton, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Jersey City, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Livingston, NJ",13,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Bronx, NY",13,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Secaucus, NJ",12,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Wayne, NJ",12,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Stamford, CT",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Scotch Plains, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Belleville, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Yonkers, NY",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"East Rutherford, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Englishtown, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Baltimore, MD",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Morris Plains, NJ",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Albany, NY",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Houston, TX",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
"Levittown, NY",9,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:09:21
