Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",19,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Dallas, TX",19,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Houston, TX",17,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Phoenix, AZ",14,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Galveston, TX",11,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Mission, TX",8,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Newberry, SC",7,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Williston, ND",7,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Minot, ND",7,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Denver, CO",6,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Pharr, TX",5,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Nashville, TN",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Tempe, AZ",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Corpus Christi, TX",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Ashtabula, OH",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Greeley, CO",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Hampstead, NC",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Seattle, WA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Atlanta, GA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Washington, D.C., DC",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Los Angeles, CA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"San Antonio, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Compton, CA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Albuquerque, NM",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Beeville, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Cresson, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Baltimore, MD",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Benton, AR",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"Bishop, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
"St. Louis, MO",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:19:16
