Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",1214,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Houston, TX",837,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Chicago, IL",684,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Atlanta, GA",669,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Los Angeles, CA",330,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Charlotte, NC",286,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Cleveland, OH",218,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Miami, FL",214,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Austin, TX",203,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Mesquite, TX",197,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Allen, TX",172,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Kansas City, MO",166,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Orlando, FL",147,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Hayward, CA",143,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Roseville, MI",142,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Detroit, MI",138,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Fort Worth, TX",133,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"San Antonio, TX",125,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Indianapolis, IN",121,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Oklahoma City, OK",111,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"San Clemente, CA",111,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Fort Lauderdale, FL",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Brooklyn, NY",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"St. Louis, MO",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"New York City, NY",106,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Sacramento, CA",102,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Nashville, TN",95,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"San Francisco, CA",95,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Garland, TX",94,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
"Arlington, TX",92,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:53:23
