Location,Reports,Status,Provider,Source,Date collected,Time collected
"Washington, D.C., DC",680,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Brooklyn, NY",563,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"New York City, NY",414,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Philadelphia, PA",412,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"The Bronx, NY",208,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Denver, CO",152,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Silver Spring, MD",148,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Greenbelt, MD",148,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Chicago, IL",146,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Los Angeles, CA",130,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Arlington, VA",121,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Baltimore, MD",119,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Tampa, FL",116,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Dallas, TX",115,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Houston, TX",114,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Pittsburgh, PA",112,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Virginia Beach, VA",98,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Alexandria, VA",97,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Phoenix, AZ",96,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Richmond, VA",93,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Portland, OR",87,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Seattle, WA",86,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Charlotte, NC",76,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Newark, NJ",74,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Hyattsville, MD",67,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Buffalo, NY",62,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Boston, MA",55,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Orlando, FL",50,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Upper Marlboro, MD",47,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
"Belford, NJ",43,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:18:32
