Location,Reports,Status,Provider,Source,Date collected,Time collected
"Washington, D.C., DC",680,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Brooklyn, NY",563,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"New York City, NY",414,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Philadelphia, PA",412,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"The Bronx, NY",208,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Denver, CO",152,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Silver Spring, MD",148,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Greenbelt, MD",148,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Chicago, IL",146,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Los Angeles, CA",130,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Arlington, VA",121,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Baltimore, MD",119,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Tampa, FL",116,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Dallas, TX",115,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Houston, TX",114,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Pittsburgh, PA",112,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Virginia Beach, VA",98,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Alexandria, VA",97,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Phoenix, AZ",96,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Richmond, VA",93,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Portland, OR",87,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Seattle, WA",86,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Charlotte, NC",76,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Newark, NJ",74,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Hyattsville, MD",67,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Buffalo, NY",62,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Boston, MA",55,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Orlando, FL",50,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Upper Marlboro, MD",47,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
"Belford, NJ",43,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:19:16
