Location,Reports,Status,Provider,Source,Date collected,Time collected
"Long Beach, CA",105,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Houston, TX",88,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Los Angeles, CA",81,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Chicago, IL",72,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Dallas, TX",52,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Philadelphia, PA",51,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Denver, CO",51,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Seattle, WA",47,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Austin, TX",45,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Portland, OR",44,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Brooklyn, NY",42,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"The Bronx, NY",42,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Orlando, FL",38,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"San Antonio, TX",32,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Minneapolis, MN",31,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Atlanta, GA",29,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"New York City, NY",28,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Detroit, MI",28,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Tampa, FL",26,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Washington, D.C., DC",25,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"San Diego, CA",24,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Las Vegas, NV",24,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Miami, FL",22,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Manhattan, NY",20,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"San Francisco, CA",20,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Saint Paul, MN",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Sacramento, CA",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Cleveland, OH",19,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"San Jose, CA",18,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
"Charlotte, NC",17,  Problems detected ,T-Mobile,Is the service down,Tue 23 Jul 2019,12:34:54
