Location,Reports,Status,Provider,Source,Date collected,Time collected
"Charlotte, NC",2470,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Los Angeles, CA",2434,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Dallas, TX",2343,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Chicago, IL",1734,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Brooklyn, NY",1596,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Houston, TX",1336,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Atlanta, GA",1307,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Orlando, FL",1037,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"New York City, NY",807,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Tampa, FL",757,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Detroit, MI",663,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Austin, TX",633,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Kansas City, MO",613,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Cleveland, OH",498,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"San Antonio, TX",479,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Dayton, OH",476,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"St. Louis, MO",471,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Raleigh, NC",420,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Buffalo, NY",413,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Indianapolis, IN",395,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Akron, OH",369,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"The Bronx, NY",365,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Louisville, KY",360,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Cincinnati, OH",351,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Fort Worth, TX",331,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Minneapolis, MN",318,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Honolulu, HI",291,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Roseville, MI",288,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Seattle, WA",276,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
"Sacramento, CA",274,  Problems detected ,charter-communications,Is the service down,Mon 22 Jul 2019,23:19:42
