Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",1619,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"The Bronx, NY",667,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"New York City, NY",618,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Newark, NJ",119,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Edison, NJ",47,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Stamford, CT",37,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Philadelphia, PA",34,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Wayne, NJ",33,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Clifton, NJ",27,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Teaneck, NJ",26,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"New Rochelle, NY",26,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Washington, D.C., DC",26,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Baltimore, MD",23,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Yonkers, NY",22,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Jersey City, NJ",20,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Norwalk, CT",20,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Secaucus, NJ",19,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Hoboken, NJ",19,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"East Rutherford, NJ",18,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Madison, NJ",18,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Bronx, NY",17,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Livingston, NJ",16,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Carlstadt, NJ",16,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Valley Stream, NY",15,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Massapequa, NY",15,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Milford, CT",15,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Westport, CT",14,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Upper Marlboro, MD",14,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"West New York, NJ",13,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
"Long Beach, NY",13,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:54:08
