Location,Reports,Status,Provider,Source,Date collected,Time collected
"Manitowoc, WI",12,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Cedar Rapids, IA",7,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"De Witt, IA",4,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Madison, WI",4,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Des Moines, IA",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Camanche, IA",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Rumford, ME",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Berkeley Springs, WV",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Grants Pass, OR",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Milwaukee, WI",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Clinton, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Bettendorf, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"La Crosse, WI",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Waterloo, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Pella, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Urbandale, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Asheville, NC",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Ottumwa, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Monroe, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"New London, NH",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Eugene, OR",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Joplin, MO",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Beaver Dam, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Springfield, OR",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"McAlester, OK",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Dixon, IA",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Alexandria, VA",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Orlando, FL",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Robersonville, NC",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
"Cecil, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:51:42
