Location,Reports,Status,Provider,Source,Date collected,Time collected
"Omaha, NE",551,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Chicago, IL",522,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Des Moines, IA",248,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Minneapolis, MN",213,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Atlanta, GA",186,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Cedar Rapids, IA",161,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"St. Louis, MO",90,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"New Orleans, LA",88,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Camanche, IA",78,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"West Des Moines, IA",78,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Iowa City, IA",76,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Birmingham, AL",76,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Urbana, IL",75,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Saint Paul, MN",68,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Los Angeles, CA",59,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Columbus, GA",58,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Kansas City, MO",57,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Ankeny, IA",54,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"De Witt, IA",53,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Orlando, FL",49,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Milton, FL",47,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Ottumwa, IA",43,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Indianapolis, IN",42,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Council Bluffs, IA",41,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Bettendorf, IA",41,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Davenport, IA",40,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Kent, IL",39,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Washington, D.C., DC",38,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Dubuque, IA",38,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
"Brooklyn, NY",34,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:09:21
