Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",270,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Tampa, FL",229,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Los Angeles, CA",196,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Chicago, IL",122,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Seattle, WA",109,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Portland, OR",106,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Orlando, FL",78,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Indianapolis, IN",39,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Mesquite, TX",34,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Brooklyn, NY",32,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"New York City, NY",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Norwalk, CA",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Fort Worth, TX",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Miami, FL",30,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Arlington, TX",30,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Riverview, FL",29,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Sarasota, FL",29,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Riverside, CA",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Garland, TX",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Allen, TX",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Irving, TX",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Santa Ana, CA",25,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Fort Wayne, IN",25,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Fort Lauderdale, FL",24,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Detroit, MI",23,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Plano, TX",21,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
"Lakeland, FL",20,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:19:42
