Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",822,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"New York City, NY",386,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"The Bronx, NY",301,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Newark, NJ",92,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Edison, NJ",37,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Philadelphia, PA",26,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Flushing, NY",23,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Washington, D.C., DC",19,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Teaneck, NJ",18,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Madison, NJ",17,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"New Rochelle, NY",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Hoboken, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Norwalk, CT",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Clifton, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Jersey City, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Livingston, NJ",13,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Bronx, NY",13,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Secaucus, NJ",12,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Wayne, NJ",12,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Stamford, CT",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Scotch Plains, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Belleville, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Yonkers, NY",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"East Rutherford, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Englishtown, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Baltimore, MD",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Morris Plains, NJ",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Albany, NY",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Houston, TX",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
"Levittown, NY",9,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:07:36
