Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",1241,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Houston, TX",875,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Chicago, IL",683,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Atlanta, GA",664,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Los Angeles, CA",337,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Charlotte, NC",314,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Cleveland, OH",203,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Miami, FL",201,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Austin, TX",192,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Mesquite, TX",181,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Kansas City, MO",165,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Allen, TX",157,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Fort Worth, TX",153,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Orlando, FL",147,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"San Antonio, TX",140,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Detroit, MI",139,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Hayward, CA",130,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Indianapolis, IN",127,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"New York City, NY",113,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Roseville, MI",112,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Oklahoma City, OK",110,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"St. Louis, MO",109,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Sacramento, CA",108,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Fort Lauderdale, FL",98,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Conway, AR",98,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"San Francisco, CA",95,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Arlington, TX",92,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Garland, TX",92,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Nashville, TN",91,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
"Brooklyn, NY",90,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:09:21
