Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",13,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Atlanta, GA",10,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",10,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, MO",10,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, KS",8,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Olathe, KS",7,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Austin, TX",5,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"St. Louis, MO",4,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Overland Park, KS",4,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Lee's Summit, MO",4,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Charlotte, NC",3,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Lenexa, KS",3,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"San Antonio, TX",3,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Independence, MO",3,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Raleigh, NC",2,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Morrisville, NC",2,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Salt Lake City, UT",2,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Irvine, CA",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Shawnee, KS",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Indianapolis, IN",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Cleveland, OH",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Knoxville, TN",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Lockport, NY",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Durham, NC",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Dallas, TX",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Blue Springs, MO",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Marietta, GA",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Prairie Village, KS",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Grandview, MO",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
"Greensboro, NC",1,  No problems detected ,Google-Fiber,Is the service down,Thu 18 Jul 2019,14:07:36
