Location,Reports,Status,Provider,Source,Date collected,Time collected
"Manitowoc, WI",9,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Cedar Rapids, IA",6,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Camanche, IA",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Rumford, ME",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Berkeley Springs, WV",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Grants Pass, OR",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Milwaukee, WI",3,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Waterloo, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Pella, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Madison, WI",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Urbandale, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Asheville, NC",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Clinton, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Ottumwa, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Des Moines, IA",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Omaha, NE",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Medford, OR",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Janesville, WI",2,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Orlando, FL",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Robersonville, NC",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Cecil, WI",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Clintonville, WI",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Frostburg, MD",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Sylva, NC",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Charles City, IA",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Watertown, WI",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Durant, OK",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Tuskahoma, OK",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"De Witt, IA",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
"Galena, IL",1,  No problems detected ,US-cellular,Is the service down,Thu 18 Jul 2019,14:05:37
