Location,Reports,Status,Provider,Source,Date collected,Time collected
"Denver, CO",341,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Seattle, WA",271,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Minneapolis, MN",251,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Omaha, NE",249,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Chicago, IL",244,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Los Angeles, CA",233,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Portland, OR",205,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Dallas, TX",184,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Salt Lake City, UT",179,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Phoenix, AZ",175,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Las Vegas, NV",128,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Saint Paul, MN",116,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Orlando, FL",98,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Des Moines, IA",96,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Albuquerque, NM",88,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Atlanta, GA",80,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Charlotte, NC",61,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Brooklyn, NY",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Cedar Rapids, IA",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Federal Way, WA",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Herriman, UT",47,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Houston, TX",45,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Mesquite, TX",44,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Kansas City, MO",40,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Urbana, IL",39,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Lakewood, CA",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Boise, ID",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Allen, TX",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"South Jordan, UT",37,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
"Gilbert, AZ",35,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:57:43
