Location,Reports,Status,Provider,Source,Date collected,Time collected
"Denver, CO",341,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Seattle, WA",263,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Omaha, NE",242,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Los Angeles, CA",219,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",216,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Portland, OR",203,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Dallas, TX",195,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Salt Lake City, UT",191,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Minneapolis, MN",189,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Phoenix, AZ",168,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Las Vegas, NV",132,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Des Moines, IA",95,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Orlando, FL",95,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Saint Paul, MN",85,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Albuquerque, NM",81,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Atlanta, GA",80,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Charlotte, NC",69,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Herriman, UT",47,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Federal Way, WA",46,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Mesquite, TX",40,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, MO",39,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Houston, TX",39,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Cedar Rapids, IA",38,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Boise, ID",37,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Allen, TX",36,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Lakewood, CA",36,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Tacoma, WA",36,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Sandy, UT",34,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"St. Louis, MO",33,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
"Mesa, AZ",33,  Problems detected ,CenturyLink,Is the service down,Thu 18 Jul 2019,14:07:36
