Location,Reports,Status,Provider,Source,Date collected,Time collected
"Denver, CO",341,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Seattle, WA",271,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Minneapolis, MN",251,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Omaha, NE",249,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Chicago, IL",244,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Los Angeles, CA",233,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Portland, OR",205,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Dallas, TX",184,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Salt Lake City, UT",179,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Phoenix, AZ",175,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Las Vegas, NV",128,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Saint Paul, MN",116,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Orlando, FL",98,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Des Moines, IA",96,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Albuquerque, NM",88,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Atlanta, GA",80,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Charlotte, NC",61,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Brooklyn, NY",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Cedar Rapids, IA",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Federal Way, WA",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Herriman, UT",47,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Houston, TX",45,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Mesquite, TX",44,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Kansas City, MO",40,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Urbana, IL",39,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Lakewood, CA",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Boise, ID",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Allen, TX",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"South Jordan, UT",37,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
"Gilbert, AZ",35,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:55:44
