Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",269,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Tampa, FL",228,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Los Angeles, CA",196,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Chicago, IL",119,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Seattle, WA",112,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Portland, OR",106,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Orlando, FL",80,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Indianapolis, IN",35,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Mesquite, TX",34,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"New York City, NY",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Norwalk, CA",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Brooklyn, NY",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Arlington, TX",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Miami, FL",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Fort Worth, TX",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Riverview, FL",29,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Sarasota, FL",29,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Riverside, CA",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Garland, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Allen, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Irving, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Santa Ana, CA",25,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Fort Wayne, IN",25,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Detroit, MI",23,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Fort Lauderdale, FL",23,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Plano, TX",21,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
"Lakeland, FL",20,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:51:42
