Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",26,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Washington, D.C., DC",22,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Arlington, VA",21,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Miami, FL",15,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Alexandria, VA",15,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"New York City, NY",14,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Atlanta, GA",14,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Philadelphia, PA",14,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Warren, PA",13,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Greensburg, PA",11,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Aiken, SC",11,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Boston, MA",10,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Falls Church, VA",7,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Hampstead, MD",7,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Baltimore, MD",6,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Altoona, PA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Springfield, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Woodbridge, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Brighton, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Somerville, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Natick, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Pittsburgh, PA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Greenbelt, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Virginia Beach, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Vienna, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Lexington Park, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Pawtucket, RI",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Cambridge, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Miami Beach, FL",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
"Glen Burnie, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:57:43
