Location,Reports,Status,Provider,Source,Date collected,Time collected
"Denver, CO",341,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Seattle, WA",271,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Minneapolis, MN",251,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Omaha, NE",249,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Chicago, IL",244,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Los Angeles, CA",233,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Portland, OR",205,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Dallas, TX",184,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Salt Lake City, UT",179,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Phoenix, AZ",175,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Las Vegas, NV",128,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Saint Paul, MN",116,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Orlando, FL",98,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Des Moines, IA",96,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Albuquerque, NM",88,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Atlanta, GA",80,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Charlotte, NC",61,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Brooklyn, NY",49,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Cedar Rapids, IA",49,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Federal Way, WA",49,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Herriman, UT",47,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Houston, TX",45,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Mesquite, TX",44,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Kansas City, MO",40,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Urbana, IL",39,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Lakewood, CA",38,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Boise, ID",38,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Allen, TX",38,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"South Jordan, UT",37,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
"Gilbert, AZ",35,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:50:54
