Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",270,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Tampa, FL",229,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Los Angeles, CA",196,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Chicago, IL",122,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Seattle, WA",109,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Portland, OR",106,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Orlando, FL",78,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Indianapolis, IN",39,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Mesquite, TX",34,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Brooklyn, NY",32,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"New York City, NY",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Norwalk, CA",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Fort Worth, TX",31,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Miami, FL",30,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Arlington, TX",30,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Riverview, FL",29,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Sarasota, FL",29,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Riverside, CA",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Garland, TX",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Allen, TX",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Irving, TX",26,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Santa Ana, CA",25,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Fort Wayne, IN",25,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Fort Lauderdale, FL",24,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Detroit, MI",23,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Plano, TX",21,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
"Lakeland, FL",20,  Problems detected ,Frontier,Is the service down,Mon 22 Jul 2019,23:18:32
