Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",822,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"New York City, NY",386,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"The Bronx, NY",301,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Newark, NJ",92,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Edison, NJ",37,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Philadelphia, PA",26,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Flushing, NY",23,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Washington, D.C., DC",19,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Teaneck, NJ",18,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Madison, NJ",17,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"New Rochelle, NY",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Hoboken, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Norwalk, CT",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Clifton, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Jersey City, NJ",14,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Livingston, NJ",13,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Bronx, NY",13,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Secaucus, NJ",12,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Wayne, NJ",12,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Stamford, CT",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Scotch Plains, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Belleville, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Yonkers, NY",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"East Rutherford, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Englishtown, NJ",11,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Baltimore, MD",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Morris Plains, NJ",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Albany, NY",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Houston, TX",10,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
"Levittown, NY",9,  Problems detected ,optimum-cablevision,Is the service down,Thu 18 Jul 2019,14:16:39
